,planting,cname,harvest,gwad,cultivar,year,plantingyear,plantingmonth
89087,2015-10-26,luangwa,2016-02-21,4275,1,2015,2015,10
89088,2015-10-26,luangwa,2016-02-21,4275,1,2015,2015,10
89089,2015-10-26,luangwa,2016-02-21,4271,1,2015,2015,10
89090,2015-10-27,luangwa,2016-02-22,4266,1,2015,2015,10
89091,2015-10-27,luangwa,2016-02-22,4227,1,2015,2015,10
89092,2015-10-27,luangwa,2016-02-22,4254,1,2015,2015,10
89093,2015-10-28,luangwa,2016-02-23,4173,1,2015,2015,10
89094,2015-10-28,luangwa,2016-02-23,4173,1,2015,2015,10
89095,2015-10-29,luangwa,2016-02-24,4092,1,2015,2015,10
89096,2015-10-29,luangwa,2016-02-24,4067,1,2015,2015,10
89097,2015-10-30,luangwa,2016-02-25,4002,1,2015,2015,10
89098,2015-10-30,luangwa,2016-02-25,4002,1,2015,2015,10
89099,2015-10-31,luangwa,2016-02-26,3771,1,2015,2015,10
89100,2015-10-31,luangwa,2016-02-26,3771,1,2015,2015,10
89101,2015-10-31,luangwa,2016-02-26,3771,1,2015,2015,10
89102,2015-11-01,luangwa,2016-02-28,3849,1,2015,2015,11
89103,2015-11-02,luangwa,2016-02-29,3684,1,2015,2015,11
89104,2015-11-02,luangwa,2016-02-29,3684,1,2015,2015,11
89105,2015-11-03,luangwa,2016-03-02,3676,1,2015,2015,11
89106,2015-11-05,luangwa,2016-03-02,3455,1,2015,2015,11
89107,2015-11-05,luangwa,2016-03-02,3455,1,2015,2015,11
89108,2015-11-06,luangwa,2016-03-03,3775,1,2015,2015,11
89109,2015-11-07,luangwa,2016-03-03,3737,1,2015,2015,11
89110,2015-11-07,luangwa,2016-03-03,3737,1,2015,2015,11
89111,2015-11-08,luangwa,2016-03-04,3713,1,2015,2015,11
89112,2015-11-08,luangwa,2016-03-04,3713,1,2015,2015,11
89113,2015-11-08,luangwa,2016-03-04,3713,1,2015,2015,11
89114,2015-11-09,luangwa,2016-03-05,3670,1,2015,2015,11
89115,2015-11-11,luangwa,2016-03-09,3524,1,2015,2015,11
89116,2015-11-11,luangwa,2016-03-09,3524,1,2015,2015,11
89117,2015-11-12,luangwa,2016-03-10,3483,1,2015,2015,11
89118,2015-11-12,luangwa,2016-03-10,3483,1,2015,2015,11
89119,2015-11-13,luangwa,2016-03-11,3435,1,2015,2015,11
89120,2015-11-13,luangwa,2016-03-11,3435,1,2015,2015,11
94851,2016-10-15,luangwa,2017-02-01,3736,1,2016,2016,10
94852,2016-10-15,luangwa,2017-02-01,3800,1,2016,2016,10
94853,2016-10-16,luangwa,2017-02-02,3305,1,2016,2016,10
94854,2016-10-16,luangwa,2017-02-02,3648,1,2016,2016,10
94855,2016-10-16,luangwa,2017-02-02,3329,1,2016,2016,10
94856,2016-10-17,luangwa,2017-02-04,3701,1,2016,2016,10
94857,2016-10-17,luangwa,2017-02-04,3754,1,2016,2016,10
94858,2016-10-18,luangwa,2017-02-05,3801,1,2016,2016,10
94859,2016-10-18,luangwa,2017-02-05,3763,1,2016,2016,10
94860,2016-10-18,luangwa,2017-02-05,3808,1,2016,2016,10
94861,2016-10-19,luangwa,2017-02-07,3981,1,2016,2016,10
94862,2016-10-20,luangwa,2017-02-09,3828,1,2016,2016,10
94863,2016-10-21,luangwa,2017-02-10,3796,1,2016,2016,10
94864,2016-10-22,luangwa,2017-02-12,4029,1,2016,2016,10
94865,2016-10-23,luangwa,2017-02-14,4047,1,2016,2016,10
94866,2016-10-23,luangwa,2017-02-14,4095,1,2016,2016,10
94867,2016-10-23,luangwa,2017-02-14,3938,1,2016,2016,10
94868,2016-10-24,luangwa,2017-02-15,4006,1,2016,2016,10
94869,2016-10-25,luangwa,2017-02-17,3872,1,2016,2016,10
94870,2016-10-26,luangwa,2017-02-18,3686,1,2016,2016,10
94871,2016-10-27,luangwa,2017-02-19,3600,1,2016,2016,10
94872,2016-10-27,luangwa,2017-02-19,3601,1,2016,2016,10
94873,2016-10-28,luangwa,2017-02-21,3603,1,2016,2016,10
94874,2016-10-28,luangwa,2017-02-21,3603,1,2016,2016,10
94875,2016-10-30,luangwa,2017-02-24,3517,1,2016,2016,10
94876,2016-10-30,luangwa,2017-02-24,3517,1,2016,2016,10
94877,2016-10-31,luangwa,2017-02-25,3409,1,2016,2016,10
94878,2016-11-01,luangwa,2017-02-27,3352,1,2016,2016,11
94879,2016-11-02,luangwa,2017-03-04,3544,1,2016,2016,11
94880,2016-11-02,luangwa,2017-03-04,3544,1,2016,2016,11
94881,2016-11-02,luangwa,2017-03-04,3544,1,2016,2016,11
94882,2016-11-02,luangwa,2017-03-04,3544,1,2016,2016,11
94883,2016-11-02,luangwa,2017-03-04,3544,1,2016,2016,11
94884,2016-11-02,luangwa,2017-03-04,3544,1,2016,2016,11
94885,2016-11-03,luangwa,2017-03-04,3493,1,2016,2016,11
94886,2016-11-04,luangwa,2017-03-06,3504,1,2016,2016,11
94887,2016-11-05,luangwa,2017-03-07,3426,1,2016,2016,11
94888,2016-11-06,luangwa,2017-03-08,3429,1,2016,2016,11
94889,2016-11-06,luangwa,2017-03-08,3429,1,2016,2016,11
94890,2016-11-06,luangwa,2017-03-08,3429,1,2016,2016,11
94891,2016-11-06,luangwa,2017-03-08,3429,1,2016,2016,11
94892,2016-11-07,luangwa,2017-03-10,3461,1,2016,2016,11
94893,2016-11-07,luangwa,2017-03-10,3461,1,2016,2016,11
94894,2016-11-07,luangwa,2017-03-10,3461,1,2016,2016,11
94895,2016-11-08,luangwa,2017-03-11,3520,1,2016,2016,11
94896,2016-11-08,luangwa,2017-03-11,3520,1,2016,2016,11
94897,2016-11-09,luangwa,2017-03-11,3699,1,2016,2016,11
94898,2016-11-10,luangwa,2017-03-12,3774,1,2016,2016,11
94899,2016-11-10,luangwa,2017-03-12,3774,1,2016,2016,11
94900,2016-11-10,luangwa,2017-03-12,3774,1,2016,2016,11
100631,2017-10-15,luangwa,2018-02-01,3630,1,2017,2017,10
100632,2017-10-15,luangwa,2018-02-01,3663,1,2017,2017,10
100633,2017-10-15,luangwa,2018-02-01,3665,1,2017,2017,10
100634,2017-10-16,luangwa,2018-02-05,3690,1,2017,2017,10
100635,2017-10-16,luangwa,2018-02-05,3772,1,2017,2017,10
100636,2017-10-16,luangwa,2018-02-05,3682,1,2017,2017,10
100637,2017-10-17,luangwa,2018-02-07,3559,1,2017,2017,10
100638,2017-10-17,luangwa,2018-02-07,3701,1,2017,2017,10
100639,2017-10-18,luangwa,2018-02-08,3499,1,2017,2017,10
100640,2017-10-18,luangwa,2018-02-08,3570,1,2017,2017,10
100641,2017-10-19,luangwa,2018-02-09,3603,1,2017,2017,10
100642,2017-10-19,luangwa,2018-02-09,3676,1,2017,2017,10
100643,2017-10-20,luangwa,2018-02-11,3652,1,2017,2017,10
100644,2017-10-21,luangwa,2018-02-12,3556,1,2017,2017,10
100645,2017-10-21,luangwa,2018-02-12,3643,1,2017,2017,10
100646,2017-10-22,luangwa,2018-02-14,3732,1,2017,2017,10
100647,2017-10-23,luangwa,2018-02-15,3861,1,2017,2017,10
100648,2017-10-25,luangwa,2018-02-18,3974,1,2017,2017,10
100649,2017-10-26,luangwa,2018-02-22,4418,1,2017,2017,10
100650,2017-10-26,luangwa,2018-02-22,4417,1,2017,2017,10
100651,2017-10-26,luangwa,2018-02-22,4417,1,2017,2017,10
100652,2017-10-27,luangwa,2018-02-20,4170,1,2017,2017,10
100653,2017-10-27,luangwa,2018-02-20,4165,1,2017,2017,10
100654,2017-10-27,luangwa,2018-02-20,4170,1,2017,2017,10
100655,2017-10-27,luangwa,2018-02-20,4170,1,2017,2017,10
100656,2017-10-28,luangwa,2018-02-22,4179,1,2017,2017,10
100657,2017-10-29,luangwa,2018-02-24,4442,1,2017,2017,10
100658,2017-10-29,luangwa,2018-02-24,4442,1,2017,2017,10
100659,2017-10-30,luangwa,2018-02-25,4256,1,2017,2017,10
100660,2017-10-31,luangwa,2018-02-27,4368,1,2017,2017,10
100661,2017-11-01,luangwa,2018-02-28,4357,1,2017,2017,11
100662,2017-11-02,luangwa,2018-03-01,4317,1,2017,2017,11
100663,2017-11-02,luangwa,2018-03-01,4318,1,2017,2017,11
100664,2017-11-03,luangwa,2018-03-03,4209,1,2017,2017,11
100665,2017-11-03,luangwa,2018-03-03,4209,1,2017,2017,11
100666,2017-11-04,luangwa,2018-03-05,4036,1,2017,2017,11
100667,2017-11-04,luangwa,2018-03-05,4036,1,2017,2017,11
100668,2017-11-04,luangwa,2018-03-05,4036,1,2017,2017,11
100669,2017-11-06,luangwa,2018-03-07,4050,1,2017,2017,11
100670,2017-11-07,luangwa,2018-03-08,3973,1,2017,2017,11
100671,2017-11-08,luangwa,2018-03-13,4144,1,2017,2017,11
100672,2017-11-08,luangwa,2018-03-13,4144,1,2017,2017,11
100673,2017-11-08,luangwa,2018-03-13,4144,1,2017,2017,11
100674,2017-11-09,luangwa,2018-03-11,4360,1,2017,2017,11
100675,2017-11-09,luangwa,2018-03-11,4360,1,2017,2017,11
100676,2017-11-10,luangwa,2018-03-12,4381,1,2017,2017,11
100677,2017-11-10,luangwa,2018-03-12,4381,1,2017,2017,11
100678,2017-11-11,luangwa,2018-03-13,4199,1,2017,2017,11
100679,2017-11-11,luangwa,2018-03-13,4199,1,2017,2017,11
100680,2017-11-13,luangwa,2018-03-17,4405,1,2017,2017,11
106414,2018-10-15,luangwa,2019-01-30,3128,1,2018,2018,10
106415,2018-10-16,luangwa,2019-02-01,3357,1,2018,2018,10
106416,2018-10-16,luangwa,2019-02-01,3313,1,2018,2018,10
106417,2018-10-17,luangwa,2019-02-02,3494,1,2018,2018,10
106418,2018-10-17,luangwa,2019-02-02,3380,1,2018,2018,10
106419,2018-10-18,luangwa,2019-02-04,3263,1,2018,2018,10
106420,2018-10-18,luangwa,2019-02-04,3314,1,2018,2018,10
106421,2018-10-18,luangwa,2019-02-04,3322,1,2018,2018,10
106422,2018-10-20,luangwa,2019-02-07,3084,1,2018,2018,10
106423,2018-10-20,luangwa,2019-02-07,3226,1,2018,2018,10
106424,2018-10-20,luangwa,2019-02-07,3113,1,2018,2018,10
106425,2018-10-21,luangwa,2019-02-09,3276,1,2018,2018,10
106426,2018-10-21,luangwa,2019-02-09,3265,1,2018,2018,10
106427,2018-10-21,luangwa,2019-02-09,3126,1,2018,2018,10
106428,2018-10-21,luangwa,2019-02-09,3269,1,2018,2018,10
106429,2018-10-21,luangwa,2019-02-09,3283,1,2018,2018,10
106430,2018-10-23,luangwa,2019-02-11,3126,1,2018,2018,10
106431,2018-10-23,luangwa,2019-02-11,3232,1,2018,2018,10
106432,2018-10-24,luangwa,2019-02-13,3257,1,2018,2018,10
106433,2018-10-24,luangwa,2019-02-13,3278,1,2018,2018,10
106434,2018-10-24,luangwa,2019-02-13,3209,1,2018,2018,10
106435,2018-10-25,luangwa,2019-02-14,3279,1,2018,2018,10
106436,2018-10-25,luangwa,2019-02-14,3355,1,2018,2018,10
106437,2018-10-25,luangwa,2019-02-14,3355,1,2018,2018,10
106438,2018-10-25,luangwa,2019-02-14,3355,1,2018,2018,10
106439,2018-10-26,luangwa,2019-02-15,3515,1,2018,2018,10
106440,2018-10-27,luangwa,2019-02-17,3596,1,2018,2018,10
106441,2018-10-27,luangwa,2019-02-17,3596,1,2018,2018,10
106442,2018-10-27,luangwa,2019-02-17,3596,1,2018,2018,10
106443,2018-10-28,luangwa,2019-02-18,3515,1,2018,2018,10
106444,2018-10-28,luangwa,2019-02-18,3514,1,2018,2018,10
106445,2018-10-28,luangwa,2019-02-18,3514,1,2018,2018,10
106446,2018-10-29,luangwa,2019-02-20,3629,1,2018,2018,10
106447,2018-10-31,luangwa,2019-02-23,3796,1,2018,2018,10
106448,2018-11-03,luangwa,2019-02-26,3588,1,2018,2018,11
106449,2018-11-04,luangwa,2019-02-28,3450,1,2018,2018,11
106450,2018-11-05,luangwa,2019-03-01,3433,1,2018,2018,11
106451,2018-11-05,luangwa,2019-03-01,3433,1,2018,2018,11
106452,2018-11-06,luangwa,2019-03-02,3413,1,2018,2018,11
106453,2018-11-08,luangwa,2019-03-04,3816,1,2018,2018,11
106454,2018-11-08,luangwa,2019-03-04,3816,1,2018,2018,11
106455,2018-11-08,luangwa,2019-03-04,3816,1,2018,2018,11
106456,2018-11-09,luangwa,2019-03-06,3366,1,2018,2018,11
106457,2018-11-11,luangwa,2019-03-09,3932,1,2018,2018,11
106458,2018-11-11,luangwa,2019-03-09,3932,1,2018,2018,11
106459,2018-11-11,luangwa,2019-03-09,3932,1,2018,2018,11
106460,2018-11-11,luangwa,2019-03-09,3932,1,2018,2018,11
106461,2018-11-11,luangwa,2019-03-09,3932,1,2018,2018,11
106462,2018-11-12,luangwa,2019-03-10,3985,1,2018,2018,11
106463,2018-11-13,luangwa,2019-03-11,4100,1,2018,2018,11
112191,2019-10-15,luangwa,2020-02-05,3919,1,2019,2019,10
112192,2019-10-16,luangwa,2020-02-03,3490,1,2019,2019,10
112193,2019-10-16,luangwa,2020-02-03,3528,1,2019,2019,10
112194,2019-10-17,luangwa,2020-02-05,3859,1,2019,2019,10
112195,2019-10-17,luangwa,2020-02-05,3781,1,2019,2019,10
112196,2019-10-18,luangwa,2020-02-07,4155,1,2019,2019,10
112197,2019-10-18,luangwa,2020-02-07,3997,1,2019,2019,10
112198,2019-10-19,luangwa,2020-02-08,3987,1,2019,2019,10
112199,2019-10-21,luangwa,2020-02-12,3690,1,2019,2019,10
112200,2019-10-21,luangwa,2020-02-12,3750,1,2019,2019,10
112201,2019-10-21,luangwa,2020-02-12,3576,1,2019,2019,10
112202,2019-10-22,luangwa,2020-02-13,3610,1,2019,2019,10
112203,2019-10-23,luangwa,2020-02-15,3565,1,2019,2019,10
112204,2019-10-24,luangwa,2020-02-16,3470,1,2019,2019,10
112205,2019-10-25,luangwa,2020-02-18,3323,1,2019,2019,10
112206,2019-10-25,luangwa,2020-02-18,3361,1,2019,2019,10
112207,2019-10-25,luangwa,2020-02-18,3413,1,2019,2019,10
112208,2019-10-25,luangwa,2020-02-18,3304,1,2019,2019,10
112209,2019-10-25,luangwa,2020-02-18,3396,1,2019,2019,10
112210,2019-10-25,luangwa,2020-02-18,3304,1,2019,2019,10
112211,2019-10-27,luangwa,2020-02-21,3313,1,2019,2019,10
112212,2019-10-27,luangwa,2020-02-21,3291,1,2019,2019,10
112213,2019-10-27,luangwa,2020-02-21,3299,1,2019,2019,10
112214,2019-10-27,luangwa,2020-02-21,3257,1,2019,2019,10
112215,2019-10-27,luangwa,2020-02-21,3314,1,2019,2019,10
112216,2019-10-28,luangwa,2020-02-22,3370,1,2019,2019,10
112217,2019-10-29,luangwa,2020-02-23,3436,1,2019,2019,10
112218,2019-10-29,luangwa,2020-02-23,3422,1,2019,2019,10
112219,2019-10-30,luangwa,2020-02-24,3486,1,2019,2019,10
112220,2019-11-01,luangwa,2020-02-27,3349,1,2019,2019,11
112221,2019-11-01,luangwa,2020-02-27,3353,1,2019,2019,11
112222,2019-11-02,luangwa,2020-03-03,3634,1,2019,2019,11
112223,2019-11-02,luangwa,2020-03-03,3634,1,2019,2019,11
112224,2019-11-03,luangwa,2020-03-04,3660,1,2019,2019,11
112225,2019-11-03,luangwa,2020-03-04,3660,1,2019,2019,11
112226,2019-11-03,luangwa,2020-03-04,3660,1,2019,2019,11
112227,2019-11-03,luangwa,2020-03-04,3659,1,2019,2019,11
112228,2019-11-04,luangwa,2020-03-05,3625,1,2019,2019,11
112229,2019-11-05,luangwa,2020-03-06,3588,1,2019,2019,11
112230,2019-11-05,luangwa,2020-03-06,3588,1,2019,2019,11
112231,2019-11-07,luangwa,2020-03-08,3616,1,2019,2019,11
112232,2019-11-07,luangwa,2020-03-08,3616,1,2019,2019,11
112233,2019-11-07,luangwa,2020-03-08,3616,1,2019,2019,11
112234,2019-11-09,luangwa,2020-03-09,3789,1,2019,2019,11
112235,2019-11-09,luangwa,2020-03-09,3789,1,2019,2019,11
112236,2019-11-10,luangwa,2020-03-10,3819,1,2019,2019,11
112237,2019-11-11,luangwa,2020-03-13,3983,1,2019,2019,11
112238,2019-11-11,luangwa,2020-03-13,3983,1,2019,2019,11
112239,2019-11-12,luangwa,2020-03-14,4031,1,2019,2019,11
112240,2019-11-12,luangwa,2020-03-14,4033,1,2019,2019,11
117972,2020-10-14,luangwa,2021-02-08,3956,1,2020,2020,10
117973,2020-10-14,luangwa,2021-02-08,3950,1,2020,2020,10
117974,2020-10-15,luangwa,2021-02-10,3944,1,2020,2020,10
117975,2020-10-16,luangwa,2021-02-11,3683,1,2020,2020,10
117976,2020-10-16,luangwa,2021-02-11,3933,1,2020,2020,10
117977,2020-10-16,luangwa,2021-02-11,3930,1,2020,2020,10
117978,2020-10-17,luangwa,2021-02-13,3890,1,2020,2020,10
117979,2020-10-17,luangwa,2021-02-13,4119,1,2020,2020,10
117980,2020-10-18,luangwa,2021-02-14,4039,1,2020,2020,10
117981,2020-10-18,luangwa,2021-02-14,4142,1,2020,2020,10
117982,2020-10-18,luangwa,2021-02-14,4072,1,2020,2020,10
117983,2020-10-18,luangwa,2021-02-14,3915,1,2020,2020,10
117984,2020-10-20,luangwa,2021-02-18,3841,1,2020,2020,10
117985,2020-10-21,luangwa,2021-02-19,3882,1,2020,2020,10
117986,2020-10-21,luangwa,2021-02-19,3842,1,2020,2020,10
117987,2020-10-22,luangwa,2021-02-21,3656,1,2020,2020,10
117988,2020-10-22,luangwa,2021-02-21,3670,1,2020,2020,10
117989,2020-10-23,luangwa,2021-02-23,3757,1,2020,2020,10
117990,2020-10-23,luangwa,2021-02-23,3757,1,2020,2020,10
117991,2020-10-26,luangwa,2021-02-26,3590,1,2020,2020,10
117992,2020-10-26,luangwa,2021-02-26,3590,1,2020,2020,10
117993,2020-10-26,luangwa,2021-02-26,3582,1,2020,2020,10
117994,2020-10-27,luangwa,2021-02-27,3643,1,2020,2020,10
117995,2020-10-27,luangwa,2021-02-27,3643,1,2020,2020,10
117996,2020-10-28,luangwa,2021-02-27,3586,1,2020,2020,10
117997,2020-10-30,luangwa,2021-02-27,3508,1,2020,2020,10
117998,2020-10-30,luangwa,2021-02-27,3508,1,2020,2020,10
117999,2020-10-31,luangwa,2021-03-04,3704,1,2020,2020,10
118000,2020-11-01,luangwa,2021-03-05,3584,1,2020,2020,11
118001,2020-11-01,luangwa,2021-03-05,3584,1,2020,2020,11
118002,2020-11-02,luangwa,2021-03-06,3554,1,2020,2020,11
118003,2020-11-03,luangwa,2021-03-10,3641,1,2020,2020,11
118004,2020-11-03,luangwa,2021-03-10,3641,1,2020,2020,11
118005,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118006,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118007,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118008,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118009,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118010,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118011,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118012,2020-11-05,luangwa,2021-03-12,3513,1,2020,2020,11
118013,2020-11-06,luangwa,2021-03-13,3606,1,2020,2020,11
118014,2020-11-07,luangwa,2021-03-14,3813,1,2020,2020,11
118015,2020-11-07,luangwa,2021-03-14,3813,1,2020,2020,11
118016,2020-11-08,luangwa,2021-03-15,3839,1,2020,2020,11
118017,2020-11-08,luangwa,2021-03-15,3839,1,2020,2020,11
118018,2020-11-09,luangwa,2021-03-18,3615,1,2020,2020,11
118019,2020-11-10,luangwa,2021-03-19,3873,1,2020,2020,11
118020,2020-11-12,luangwa,2021-03-18,3747,1,2020,2020,11
118021,2020-11-12,luangwa,2021-03-18,3747,1,2020,2020,11
123750,2021-10-15,luangwa,2022-02-02,3795,1,2021,2021,10
123751,2021-10-15,luangwa,2022-02-02,3821,1,2021,2021,10
123752,2021-10-15,luangwa,2022-02-02,3806,1,2021,2021,10
123753,2021-10-17,luangwa,2022-02-05,3688,1,2021,2021,10
123754,2021-10-17,luangwa,2022-02-05,3685,1,2021,2021,10
123755,2021-10-17,luangwa,2022-02-05,3587,1,2021,2021,10
123756,2021-10-21,luangwa,2022-02-12,4225,1,2021,2021,10
123757,2021-10-21,luangwa,2022-02-12,4225,1,2021,2021,10
123758,2021-10-22,luangwa,2022-02-13,4350,1,2021,2021,10
123759,2021-10-22,luangwa,2022-02-13,4363,1,2021,2021,10
123760,2021-10-22,luangwa,2022-02-13,4363,1,2021,2021,10
123761,2021-10-22,luangwa,2022-02-13,4363,1,2021,2021,10
123762,2021-10-24,luangwa,2022-02-17,4697,1,2021,2021,10
123763,2021-10-24,luangwa,2022-02-17,4689,1,2021,2021,10
123764,2021-10-24,luangwa,2022-02-17,4697,1,2021,2021,10
123765,2021-10-24,luangwa,2022-02-17,4666,1,2021,2021,10
123766,2021-10-25,luangwa,2022-02-18,4398,1,2021,2021,10
123767,2021-10-26,luangwa,2022-02-20,4364,1,2021,2021,10
123768,2021-10-26,luangwa,2022-02-20,4364,1,2021,2021,10
123769,2021-10-27,luangwa,2022-02-18,4289,1,2021,2021,10
123770,2021-10-27,luangwa,2022-02-18,4289,1,2021,2021,10
123771,2021-10-29,luangwa,2022-02-21,4026,1,2021,2021,10
123772,2021-10-29,luangwa,2022-02-21,4026,1,2021,2021,10
123773,2021-10-29,luangwa,2022-02-21,4026,1,2021,2021,10
123774,2021-10-30,luangwa,2022-02-23,3948,1,2021,2021,10
123775,2021-10-30,luangwa,2022-02-23,3948,1,2021,2021,10
123776,2021-10-30,luangwa,2022-02-23,3948,1,2021,2021,10
123777,2021-10-30,luangwa,2022-02-23,3948,1,2021,2021,10
123778,2021-10-30,luangwa,2022-02-23,3948,1,2021,2021,10
123779,2021-11-01,luangwa,2022-02-26,3519,1,2021,2021,11
123780,2021-11-03,luangwa,2022-03-03,3306,1,2021,2021,11
123781,2021-11-03,luangwa,2022-03-03,3306,1,2021,2021,11
123782,2021-11-04,luangwa,2022-03-05,3289,1,2021,2021,11
123783,2021-11-04,luangwa,2022-03-05,3289,1,2021,2021,11
123784,2021-11-05,luangwa,2022-03-06,3233,1,2021,2021,11
123785,2021-11-05,luangwa,2022-03-06,3233,1,2021,2021,11
123786,2021-11-05,luangwa,2022-03-06,3233,1,2021,2021,11
123787,2021-11-06,luangwa,2022-03-07,3199,1,2021,2021,11
123788,2021-11-06,luangwa,2022-03-07,3199,1,2021,2021,11
123789,2021-11-07,luangwa,2022-03-08,3204,1,2021,2021,11
123790,2021-11-07,luangwa,2022-03-08,3204,1,2021,2021,11
123791,2021-11-09,luangwa,2022-03-08,3294,1,2021,2021,11
123792,2021-11-09,luangwa,2022-03-08,3294,1,2021,2021,11
123793,2021-11-09,luangwa,2022-03-08,3294,1,2021,2021,11
123794,2021-11-10,luangwa,2022-03-09,3362,1,2021,2021,11
123795,2021-11-10,luangwa,2022-03-09,3362,1,2021,2021,11
123796,2021-11-11,luangwa,2022-03-10,3564,1,2021,2021,11
123797,2021-11-12,luangwa,2022-03-15,3581,1,2021,2021,11
123798,2021-11-12,luangwa,2022-03-15,3580,1,2021,2021,11
123799,2021-11-13,luangwa,2022-03-17,3737,1,2021,2021,11
193108,2011-10-15,luanshya,2012-02-01,4803,3,2011,2011,10
193109,2011-10-15,luanshya,2012-02-01,5062,3,2011,2011,10
193110,2011-10-15,luanshya,2012-02-01,4964,3,2011,2011,10
193111,2011-10-16,luanshya,2012-02-01,5292,3,2011,2011,10
193112,2011-10-20,luanshya,2012-02-06,5649,3,2011,2011,10
193113,2011-10-20,luanshya,2012-02-06,5775,3,2011,2011,10
193114,2011-10-21,luanshya,2012-02-10,5937,3,2011,2011,10
193115,2011-10-21,luanshya,2012-02-10,6389,3,2011,2011,10
193116,2011-10-21,luanshya,2012-02-10,5732,3,2011,2011,10
193117,2011-10-21,luanshya,2012-02-10,5916,3,2011,2011,10
193118,2011-10-22,luanshya,2012-02-11,6035,3,2011,2011,10
193119,2011-10-23,luanshya,2012-02-13,6228,3,2011,2011,10
193120,2011-10-23,luanshya,2012-02-13,5928,3,2011,2011,10
193121,2011-10-24,luanshya,2012-02-14,6374,3,2011,2011,10
193122,2011-10-24,luanshya,2012-02-14,6382,3,2011,2011,10
193123,2011-10-25,luanshya,2012-02-16,6385,3,2011,2011,10
193124,2011-10-25,luanshya,2012-02-16,6172,3,2011,2011,10
193125,2011-10-25,luanshya,2012-02-16,6234,3,2011,2011,10
193126,2011-10-26,luanshya,2012-02-17,5862,3,2011,2011,10
193127,2011-10-28,luanshya,2012-02-19,5774,3,2011,2011,10
193128,2011-10-30,luanshya,2012-02-21,5831,3,2011,2011,10
193129,2011-10-30,luanshya,2012-02-21,5986,3,2011,2011,10
193130,2011-10-31,luanshya,2012-02-25,5733,3,2011,2011,10
193131,2011-10-31,luanshya,2012-02-25,5976,3,2011,2011,10
193132,2011-10-31,luanshya,2012-02-25,5706,3,2011,2011,10
193133,2011-11-02,luanshya,2012-02-28,6109,3,2011,2011,11
193134,2011-11-02,luanshya,2012-02-28,5936,3,2011,2011,11
193135,2011-11-02,luanshya,2012-02-28,6089,3,2011,2011,11
193136,2011-11-03,luanshya,2012-02-29,5868,3,2011,2011,11
193137,2011-11-03,luanshya,2012-02-29,5614,3,2011,2011,11
193138,2011-11-04,luanshya,2012-03-01,5730,3,2011,2011,11
193139,2011-11-04,luanshya,2012-03-01,5851,3,2011,2011,11
193140,2011-11-04,luanshya,2012-03-01,6186,3,2011,2011,11
193141,2011-11-06,luanshya,2012-03-02,5730,3,2011,2011,11
193142,2011-11-06,luanshya,2012-03-02,5589,3,2011,2011,11
193143,2011-11-07,luanshya,2012-03-02,5699,3,2011,2011,11
193144,2011-11-07,luanshya,2012-03-02,5645,3,2011,2011,11
193145,2011-11-07,luanshya,2012-03-02,7212,3,2011,2011,11
193146,2011-11-08,luanshya,2012-03-02,6940,3,2011,2011,11
193147,2011-11-08,luanshya,2012-03-02,6053,3,2011,2011,11
193148,2011-11-08,luanshya,2012-03-02,5472,3,2011,2011,11
193149,2011-11-09,luanshya,2012-03-03,6023,3,2011,2011,11
193150,2011-11-09,luanshya,2012-03-03,5915,3,2011,2011,11
193151,2011-11-10,luanshya,2012-03-07,6589,3,2011,2011,11
193152,2011-11-10,luanshya,2012-03-07,6188,3,2011,2011,11
193153,2011-11-10,luanshya,2012-03-07,6092,3,2011,2011,11
193154,2011-11-10,luanshya,2012-03-07,6017,3,2011,2011,11
193155,2011-11-12,luanshya,2012-03-14,6108,3,2011,2011,11
193156,2011-11-12,luanshya,2012-03-14,5800,3,2011,2011,11
